LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,defaultPayment_label
500000,49,-1,-1,-1,-1,-1,-1,12939,28805,41027,36073,46096,103065,28954,41027,36073,46096,103065,154321,1,0,1,0,0,0,1,0,0,0
120000,51,0,0,0,0,0,2,120290,116082,118405,99081,106300,104433,6000,6000,4000,9000,0,5000,0,1,1,0,0,0,1,0,0,0
50000,26,2,2,2,2,2,2,33457,34504,35447,36061,36571,35850,1900,1800,1500,1400,0,3000,0,1,0,0,1,0,0,1,0,1
500000,46,-1,0,-1,-1,0,0,24239,36674,1558,310852,301854,133761,15000,1558,310852,10000,5000,5000,0,1,0,0,1,0,0,1,0,0
150000,58,2,0,0,0,0,0,152767,152319,120458,98302,69424,70906,6251,5000,3903,2500,2600,2600,0,1,0,0,1,0,0,1,0,0
120000,27,-1,-1,0,0,0,0,13060,23008,119558,93652,23862,0,23008,100000,3500,1000,0,122350,0,1,1,0,0,0,0,1,0,0
110000,26,0,0,0,0,0,0,58716,50943,46942,47935,49083,49603,2500,2100,2000,2000,2500,2000,0,1,1,0,0,0,0,1,0,0
50000,29,0,0,0,0,0,0,47373,48076,23459,16175,17753,18302,2000,2083,2000,2000,1000,1000,1,0,0,1,0,0,0,1,0,0
50000,49,0,0,0,0,0,0,49331,46429,47446,39516,17643,32230,2000,3030,4000,2000,2800,2936,1,0,0,0,1,0,1,0,0,1
180000,53,-2,-2,-2,-2,-2,-2,-1580,-1580,-1580,-1580,-1580,-1580,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
210000,45,-2,-2,-2,-2,-2,-2,-200,-200,-200,0,2000,0,0,0,200,2000,0,0,0,1,1,0,0,0,1,0,0,0
120000,54,-1,3,2,-1,-1,-1,632,632,316,316,316,316,0,0,316,316,316,316,1,0,0,0,1,0,1,0,0,0
180000,47,0,0,0,0,2,0,67011,69935,72031,77597,72079,66310,4000,4000,7501,0,3001,10000,1,0,0,0,1,0,0,1,0,0
90000,33,-1,-1,-1,-1,-1,2,498,498,498,498,3482,2793,498,498,498,3482,0,483,1,0,1,0,0,0,0,1,0,0
110000,27,0,0,0,0,0,0,52426,45107,44310,34820,36005,25976,1772,1900,1815,2000,1500,2000,0,1,1,0,0,0,0,1,0,0
210000,39,0,0,0,0,0,0,106028,107312,65968,67307,46511,47583,6000,5000,2697,2000,2012,1172,0,1,0,0,1,0,1,0,0,0
130000,27,-2,-2,-2,-2,-2,-2,0,0,734,0,390,988,0,734,0,390,988,1990,0,1,1,0,0,0,0,1,0,0
140000,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1122,0,0,0,0,1122,0,0,1,0,1,0,0,1,0,0,0
500000,43,0,0,0,0,0,0,124362,126860,129576,129863,120781,98163,4567,4787,4745,4256,3321,3326,1,0,1,0,0,0,1,0,0,0
250000,38,-2,-2,-2,-2,-2,-2,584,3291,8660,7495,1120,62,3307,8703,7532,1125,62,7718,1,0,1,0,0,0,0,1,0,0
300000,35,-1,-1,-2,-2,-2,-1,5345,0,0,0,0,477,0,0,0,0,477,348,0,1,1,0,0,0,1,0,0,0
400000,48,0,0,0,0,0,0,112789,115910,120657,122338,124145,113477,5000,6624,5200,3826,3363,3398,1,0,1,0,0,0,0,1,0,0
50000,33,0,0,0,0,0,0,8406,8418,8347,12321,6294,3333,3000,3000,7508,1000,1000,1500,1,0,0,1,0,0,0,1,0,0
120000,30,0,0,0,0,0,0,110612,114323,116835,118053,119047,119641,5555,5847,5800,4445,4700,4500,0,1,0,1,0,0,0,1,0,0
170000,28,0,0,0,-1,-1,-1,171098,166176,169759,11760,0,4902,14000,5695,11760,0,4902,6000,1,0,0,0,0,1,1,0,0,0
100000,29,0,0,0,-2,-2,-2,65324,11860,0,0,0,0,2106,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
400000,49,-2,-2,-2,-2,-2,-2,389,389,389,320,14185,389,390,390,321,14255,390,390,0,1,0,1,0,0,1,0,0,0
290000,31,-1,-1,-1,0,0,0,1170,0,83289,82889,82889,1964,0,83289,0,0,0,7951,0,1,1,0,0,0,0,1,0,0
100000,27,0,0,0,0,0,0,55734,52557,33415,28776,17580,6441,1631,1286,200,645,909,200,1,0,1,0,0,0,0,1,0,0
100000,41,-1,-1,-2,-1,0,0,1023,0,0,50063,22767,23399,0,0,50063,900,1000,1000,0,1,0,1,0,0,0,1,0,0
150000,29,0,0,0,-1,-1,0,80625,37645,43747,700,64758,92966,8002,7601,701,64758,29008,30000,0,1,0,1,0,0,1,0,0,0
200000,27,-1,-1,0,0,0,0,4484,192047,191248,191678,182676,181568,195316,7019,7493,5275,5786,20031,1,0,0,0,1,0,0,1,0,0
180000,53,-2,-2,-2,-2,-2,-2,0,533,2329,1778,2510,184,533,2329,1778,2514,184,1103,0,1,0,1,0,0,1,0,0,0
260000,35,-1,-1,-1,-1,-1,0,5656,591,6574,3551,3634,2440,869,6574,3551,3700,0,1047,0,1,0,1,0,0,1,0,0,0
480000,63,0,0,0,2,2,0,422069,431342,479432,487066,471145,469961,16078,55693,17000,0,18000,24200,1,0,1,0,0,0,1,0,0,0
240000,30,-2,-2,-2,-2,-2,-2,0,0,9625,8864,9248,23353,0,9625,0,9248,23353,1205,0,1,1,0,0,0,0,1,0,0
160000,28,-1,2,2,-2,-1,-1,530,530,-102,-418,-418,1647,0,102,316,123,2847,2,1,0,0,1,0,0,0,1,0,0
150000,23,2,0,0,-1,0,0,17635,151686,147474,7474,8173,87500,135018,3000,120000,823,80000,3684,1,0,0,1,0,0,0,1,0,1
350000,33,-2,-2,-1,0,0,0,-7438,144562,147437,135043,137980,138908,152000,6000,5000,4000,4017,5000,0,1,0,1,0,0,1,0,0,0
320000,28,-2,-2,-2,-2,-2,-2,26149,3860,360,360,0,720,3894,360,360,0,720,334,1,0,1,0,0,0,0,1,0,0
150000,43,-2,-2,-2,-1,0,-1,885,-123,-123,240,123,123,123,0,363,0,123,123,0,1,1,0,0,0,1,0,0,0
50000,28,0,0,0,0,0,0,36380,51418,43095,29717,30368,29113,30000,2052,1034,1100,1088,883,0,1,0,1,0,0,1,0,0,1
50000,58,1,3,2,2,2,2,39649,40194,41150,41670,42188,43360,1500,1900,1500,1500,2000,1500,0,1,0,0,1,0,1,0,0,0
210000,37,-1,-1,-1,2,-1,0,1890,3037,2429,823,1089,1451,3037,1200,0,1089,1201,1031,1,0,0,1,0,0,0,1,0,0
30000,23,0,0,-1,-1,-1,0,18292,18450,390,390,780,780,1000,390,390,780,0,0,0,1,0,0,1,0,0,1,0,0
200000,35,1,2,0,0,0,0,204441,198879,202466,168015,169799,171981,0,8555,10000,6500,7103,6000,1,0,1,0,0,0,1,0,0,0
360000,28,0,-1,-1,-1,-1,-1,2386,3166,2776,2386,3166,2983,3166,2776,7158,3166,2983,2386,0,1,1,0,0,0,0,1,0,0
80000,26,0,0,0,0,0,0,62536,61478,55760,15029,13809,13597,3000,2000,5000,3000,1000,44000,0,1,1,0,0,0,0,1,0,0
50000,43,0,0,0,0,0,2,49819,49390,50612,29975,30559,29433,2227,2449,1778,2382,0,1251,0,1,1,0,0,0,1,0,0,1
50000,43,1,2,2,2,2,0,15214,14673,17621,17839,17257,17826,0,3200,800,0,1000,3800,0,1,0,0,1,0,1,0,0,0
380000,33,0,0,0,0,0,0,70591,76715,80080,81162,89571,96627,10000,5000,5000,10000,10000,10000,1,0,1,0,0,0,0,1,0,0
170000,42,0,0,0,0,0,0,37772,38862,39914,40559,41953,42210,2000,2000,1610,2200,1600,1600,0,1,0,1,0,0,1,0,0,0
40000,48,-1,0,0,0,0,0,27273,27207,28055,15199,17331,19428,2000,3000,3000,3000,3000,5000,0,1,0,1,0,0,1,0,0,0
30000,24,0,0,2,0,0,0,22885,25886,25172,27239,57036,28789,3700,0,2500,2100,3000,1700,1,0,0,1,0,0,0,1,0,1
60000,42,0,0,2,2,2,0,26536,26443,18486,19077,18487,18429,5000,0,3000,2,1000,1000,0,1,0,0,1,0,1,0,0,0
20000,24,2,2,2,0,0,-1,17996,19102,19117,19664,10000,4060,2100,1000,1000,1100,4060,0,1,0,0,1,0,0,0,1,0,1
20000,23,0,0,-1,-1,-1,0,14313,4256,200,0,18844,12052,1000,200,0,18844,241,0,0,1,0,1,0,0,1,0,0,0
310000,30,0,0,0,0,0,0,33376,34587,30488,27112,24722,9862,2000,2000,1000,1000,661,1000,0,1,1,0,0,0,0,1,0,0
330000,31,-1,0,0,0,0,0,4054,4661,5731,5186,6522,8995,1091,2000,1222,2400,3000,2000,0,1,1,0,0,0,0,1,0,0
90000,25,-1,-1,0,0,0,0,7766,13788,15459,43380,46632,14177,93788,10000,33000,5300,5000,2913,0,1,0,1,0,0,1,0,0,0
360000,29,0,0,0,0,0,-1,55104,52585,45914,8835,3421,2391,2094,1760,204,17,2403,0,1,0,1,0,0,0,1,0,0,0
70000,41,0,0,0,0,0,-1,6017,8798,3810,2790,0,4513,3000,1500,0,0,4513,0,0,1,0,1,0,0,1,0,0,0
170000,38,-2,-2,-2,-2,-2,-2,0,0,0,1012,0,0,0,0,1012,0,0,492,1,0,1,0,0,0,1,0,0,0
440000,53,0,0,0,0,0,0,295180,284145,255143,234395,216318,202530,13007,9102,10003,5000,5000,6000,0,1,1,0,0,0,1,0,0,0
30000,49,-2,-2,-2,-2,-2,-2,3340,0,1220,480,0,174,0,1220,480,0,174,1162,0,1,1,0,0,0,1,0,0,0
120000,38,0,0,0,0,0,0,117738,120127,119719,118042,120682,120491,5820,5670,4250,4450,4470,4150,0,1,0,0,1,0,1,0,0,0
120000,48,0,0,0,0,-2,-1,96183,99575,102650,0,0,30900,5000,5000,0,0,30900,30900,0,1,1,0,0,0,0,1,0,0
20000,24,0,0,-1,2,0,0,10476,7279,688,688,688,1320,1000,688,0,0,650,0,1,0,0,1,0,0,0,1,0,0
40000,27,2,0,0,0,0,0,10181,11058,11471,11776,12660,12660,2500,2000,1500,2330,2300,1000,1,0,1,0,0,0,0,1,0,1
120000,42,2,2,0,0,2,0,63598,61987,64373,69164,67453,72997,0,4000,6500,0,6639,4000,1,0,1,0,0,0,1,0,0,0
110000,26,0,0,0,0,0,0,52489,53615,54803,55729,57001,58036,2000,2050,1895,2068,1982,1995,1,0,0,1,0,0,1,0,0,0
470000,29,0,0,0,0,0,0,72830,49502,47771,52979,119678,94721,4003,4003,8003,70003,5030,6003,1,0,0,1,0,0,0,1,0,0
120000,26,0,0,0,0,0,0,10172,12400,14256,16859,17477,21588,3000,3000,4000,4000,5000,5000,0,1,1,0,0,0,0,1,0,0
150000,29,0,0,0,0,0,0,119613,115349,109765,101179,99940,96190,5900,5019,4588,4500,5000,5000,1,0,1,0,0,0,0,1,0,0
150000,27,0,0,0,0,0,0,140947,121059,95250,55070,44425,7582,5000,3709,1101,2000,152,70181,0,1,0,1,0,0,0,1,0,0
300000,36,-2,-1,-1,-2,-2,-2,540,1283,843,0,444,0,1283,843,0,444,0,0,0,1,1,0,0,0,1,0,0,0
250000,45,0,0,0,0,0,0,214000,90010,78886,79845,79323,77788,3188,3282,2698,2752,2843,2511,0,1,1,0,0,0,1,0,0,0
20000,62,2,0,0,0,0,0,17870,18740,19343,19402,11731,0,1462,1367,682,627,0,0,1,0,0,1,0,0,1,0,0,1
50000,35,0,0,0,2,0,0,4555,5764,6974,5315,4645,3955,1290,1500,0,1000,1000,1500,0,1,0,1,0,0,1,0,0,0
100000,35,0,0,0,0,0,0,100207,94080,75428,76450,77503,64119,4026,3100,3050,3000,2300,2700,0,1,0,1,0,0,0,1,0,0
240000,29,0,0,0,0,0,0,66473,46296,36751,35625,33114,35473,8000,2002,1600,2000,3000,10000,0,1,0,1,0,0,0,1,0,0
20000,52,2,2,2,2,-2,-2,8145,10474,10000,0,0,0,2474,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
180000,31,-1,-1,-1,-1,-1,-1,766,243,243,243,4889,243,243,243,243,4889,243,13868,0,1,1,0,0,0,0,1,0,0
20000,34,-2,-2,-2,-2,-2,-2,2216,2199,1530,750,2280,1500,2199,1530,750,1140,3000,780,1,0,0,1,0,0,0,1,0,0
30000,52,0,0,0,0,0,-2,14476,15297,8531,8020,-620,-620,1129,1152,1081,0,0,0,1,0,1,0,0,0,1,0,0,1
150000,30,-2,-2,-2,-2,-2,-2,10427,-20,-20,-20,-20,-20,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
200000,40,-2,-2,-2,-2,-2,-2,15596,1470,7289,0,0,2376,1470,7289,0,0,2376,0,1,0,1,0,0,0,1,0,0,0
320000,52,-1,-1,-1,-1,-1,-1,1122,5000,396,1176,396,396,5000,792,1176,396,396,39316,1,0,0,1,0,0,0,1,0,0
180000,41,2,2,2,2,0,0,96093,100094,101204,98680,100644,102750,6500,3582,0,3605,3731,3752,0,1,0,0,1,0,1,0,0,1
60000,23,0,0,0,0,2,2,59408,58844,43427,30408,30632,30021,2230,2000,4300,1000,0,2000,0,1,0,1,0,0,1,0,0,0
270000,31,-1,-1,0,0,0,0,6894,14246,43615,33336,36045,28725,14305,43000,1740,16045,2000,5000,0,1,0,1,0,0,1,0,0,0
230000,41,0,0,0,0,0,0,38975,35294,39295,38459,40242,42495,5000,5000,5000,3000,5000,3000,0,1,0,1,0,0,0,1,0,0
60000,44,2,2,2,2,2,2,11847,62478,55887,70562,71322,58821,55887,0,20783,2500,0,3000,0,1,0,0,1,0,0,1,0,1
30000,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
230000,45,0,0,-1,-1,-2,-2,30099,20069,1000,0,0,0,1000,1000,0,0,0,62130,0,1,0,0,1,0,0,1,0,0
20000,45,0,0,-1,2,2,2,13521,4964,882,882,914,930,1000,900,0,182,16,0,0,1,0,1,0,0,0,1,0,1
170000,35,-1,-1,-2,-2,-2,-1,473,-103,-103,-103,-103,2297,0,0,0,0,2400,0,1,0,1,0,0,0,1,0,0,1
180000,39,-1,-1,-1,-1,-1,-1,715,4637,969,21365,9707,3837,4637,1595,21365,9707,3837,5328,1,0,0,1,0,0,0,1,0,0
10000,21,0,0,0,2,0,0,8278,7888,10084,9699,9699,0,1304,2500,6,0,0,0,0,1,1,0,0,0,0,1,0,0
50000,46,0,0,0,0,0,0,6066,7161,8234,8595,8955,9305,1200,1200,500,500,500,500,1,0,0,0,1,0,1,0,0,0
200000,27,-1,-1,-1,-1,-1,-1,16093,11163,11657,9423,9726,11070,11197,11657,9423,9726,11070,7976,0,1,1,0,0,0,0,1,0,0
500000,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
350000,36,0,0,0,0,0,0,50889,45881,36578,37717,58311,58467,10000,9000,10000,30000,9000,1800,0,1,0,1,0,0,1,0,0,0
120000,25,1,-2,-2,-2,-2,-2,0,0,0,0,-10810,-15296,0,0,0,0,0,85929,0,1,0,1,0,0,0,1,0,1
330000,36,1,-2,-2,-1,-1,-1,0,0,0,469,150,3661,0,0,469,150,3661,3800,0,1,1,0,0,0,1,0,0,0
210000,38,-1,-1,-1,-2,-2,-2,4868,13118,16114,3353,10775,2938,13174,16114,3353,10775,3000,16520,0,1,1,0,0,0,1,0,0,0
310000,40,-2,-2,-2,-2,-2,-2,-150,-150,-150,-150,-150,-150,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
180000,43,1,-1,-1,-1,-1,-1,0,2602,498,498,1835,11337,2602,498,498,1835,10000,380,0,1,0,0,1,0,1,0,0,1
140000,32,0,0,0,0,0,0,129653,116582,112170,102931,100179,102417,5820,4920,3600,3700,3900,3602,0,1,0,1,0,0,1,0,0,0
10000,44,-2,-2,-2,-1,0,0,390,390,780,17585,18301,18663,390,780,17585,1000,667,692,0,1,0,1,0,0,0,1,0,1
140000,27,0,0,0,0,0,0,125273,125756,111799,107375,104299,106280,6000,6000,3910,3936,3871,3841,0,1,0,1,0,0,1,0,0,1
70000,28,2,2,2,2,2,2,59794,58267,63931,64585,66207,67577,0,6672,2300,2800,2600,0,0,1,1,0,0,0,0,1,0,1
150000,32,2,2,2,2,0,0,118348,120800,123379,122881,123954,131543,5900,6000,3000,4600,9800,5100,0,1,1,0,0,0,0,1,0,1
100000,24,-1,-1,-1,-1,-1,-2,440,470,470,470,0,0,500,470,470,0,0,0,0,1,0,0,1,0,1,0,0,0
30000,50,2,2,2,2,-1,0,29468,29688,28919,28000,13393,10539,1000,159,28426,24682,12,0,0,1,0,0,1,0,1,0,0,1
160000,28,3,2,2,2,2,2,110819,107629,113902,115543,118353,116298,0,9600,5000,4800,0,3900,0,1,0,1,0,0,0,1,0,1
100000,41,-1,2,2,2,2,2,1941,3255,3056,4998,4769,9691,1500,0,2000,0,5000,0,1,0,0,1,0,0,0,1,0,1
90000,48,0,0,0,0,0,0,51666,52385,51790,50346,48745,46842,2919,3005,1700,1722,1414,1061,1,0,0,1,0,0,1,0,0,0
500000,58,-1,-1,-1,0,-1,-1,7285,28390,13138,6653,7081,4651,28730,14587,28,7114,4672,3114,1,0,1,0,0,0,1,0,0,0
150000,45,0,0,0,0,0,-1,60236,51815,39051,25960,12889,12890,6007,1566,1441,259,12891,12497,0,1,0,1,0,0,1,0,0,0
340000,36,2,0,0,0,0,0,337981,344920,18921,21205,19810,13586,17181,2000,10000,5000,3000,1000,0,1,0,1,0,0,0,1,0,0
160000,33,-1,-1,-1,-1,-1,-1,5256,3290,1140,559,2065,450,3290,1140,559,2065,450,825,0,1,1,0,0,0,0,1,0,0
170000,42,0,0,0,0,0,0,131629,131374,129544,131937,132958,134525,5300,5100,5000,4700,5000,4800,1,0,0,1,0,0,1,0,0,0
180000,47,1,-2,-1,-1,-2,-1,-6,-6,1251,0,0,679,0,1257,0,0,679,421,0,1,1,0,0,0,0,1,0,0
180000,28,1,2,-1,-1,-1,0,7445,1706,1600,0,22357,21541,0,1600,0,22357,1500,785,0,1,0,1,0,0,0,1,0,1
90000,28,-1,-1,-1,-1,-1,-1,2780,1950,7956,499,0,5990,1950,7956,499,0,5990,0,0,1,1,0,0,0,0,1,0,0
110000,48,1,2,0,0,0,2,35341,24107,34090,24843,18105,16952,0,11412,739,1560,0,691,0,1,0,0,1,0,1,0,0,1
40000,52,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,3500,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
340000,39,0,0,0,0,0,0,250571,251917,256908,260462,265927,271766,9125,11750,9325,9665,10274,9832,0,1,1,0,0,0,1,0,0,0
70000,32,0,0,0,0,0,0,66982,68817,60607,28622,24485,18419,3036,2264,858,797,814,2003,1,0,0,1,0,0,0,1,0,0
90000,24,0,0,0,0,0,2,86422,89710,70681,73595,90755,53692,5000,3300,22837,3300,0,1650,0,1,0,1,0,0,1,0,0,0
490000,43,2,-1,-1,-2,-1,-1,3956,3081,0,0,2236,3052,3081,0,0,2236,3052,3159,1,0,1,0,0,0,1,0,0,1
310000,53,-2,-2,-2,-2,-2,-2,1126,2603,-6,1184,7883,193,2635,0,1190,7909,193,3189,0,1,0,0,1,0,1,0,0,0
360000,33,-1,-1,-1,-2,-2,-2,898,11573,0,0,0,0,11573,0,0,0,0,5140,0,1,1,0,0,0,0,1,0,0
50000,26,0,0,0,0,0,0,48221,49629,48868,49668,49780,49980,2571,1200,1000,40000,1000,0,1,0,0,1,0,0,0,1,0,0
50000,50,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
140000,47,3,3,3,2,0,0,192182,187720,189659,185477,189351,193122,0,6500,0,6497,6536,6760,1,0,0,1,0,0,1,0,0,1
20000,32,0,0,0,-2,-2,-1,19446,20650,0,0,0,1000,2000,0,0,0,1000,0,0,1,0,0,1,0,0,0,1,0
20000,36,1,-2,-2,-2,-2,-2,-25,-25,-25,-25,-25,-25,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
110000,25,0,0,0,0,0,0,111115,113515,111815,79375,78541,79731,6000,5000,3000,3100,3000,3000,0,1,0,1,0,0,0,1,0,0
80000,27,0,0,0,0,0,0,25424,24499,25181,5187,5524,5529,2000,2150,1000,2500,1000,1000,0,1,0,1,0,0,1,0,0,0
30000,51,0,0,0,0,-1,-1,17261,20543,18180,7200,18183,8975,5000,8180,2200,18183,8975,3000,0,1,0,0,1,0,0,1,0,0
70000,47,0,0,0,0,0,0,40862,38910,25151,25433,25544,24573,1421,2524,1584,695,686,525,1,0,0,0,1,0,0,1,0,0
90000,36,0,0,0,0,0,0,89309,88544,88888,48534,49874,32078,5000,3500,2000,2100,1000,1000,0,1,0,1,0,0,1,0,0,0
340000,46,0,0,0,0,0,0,94915,92955,89689,81996,83439,71239,3224,4000,3504,4349,3000,3098,0,1,1,0,0,0,1,0,0,0
180000,28,0,0,0,0,0,0,180827,175914,176778,172440,168914,171645,6600,7738,6200,6418,13000,0,1,0,0,1,0,0,1,0,0,1
50000,23,0,0,0,0,0,0,47486,47963,33499,19227,19334,19735,1703,1304,680,696,717,677,0,1,0,0,1,0,0,1,0,0
200000,37,1,-1,-1,-2,-2,-2,-1,297,-2,-2,-2,-2,298,0,0,0,0,544,0,1,0,1,0,0,0,1,0,0
60000,29,-1,-1,-1,-1,0,-1,5557,7587,7058,8127,4557,2992,7587,8028,8127,15,2992,7695,0,1,1,0,0,0,0,1,0,0
200000,44,0,-1,-1,-2,-2,-1,26814,367,0,0,561,3854,368,0,0,561,3878,3,0,1,1,0,0,0,1,0,0,0
240000,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
160000,32,0,0,0,0,0,0,22506,24135,25418,28196,29961,49404,2000,2000,3000,2000,20000,2000,1,0,0,1,0,0,0,1,0,0
160000,33,0,0,0,0,0,0,140122,140225,140745,139923,140815,139935,6500,5211,5000,5000,5000,5000,0,1,0,1,0,0,0,1,0,0
30000,55,2,2,2,3,3,4,9720,10613,11339,12841,13836,14514,1200,1200,2000,1500,1500,1500,1,0,0,0,1,0,1,0,0,1
200000,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
50000,25,1,3,2,2,0,0,52207,51067,51278,49425,30113,29644,0,2536,13,1199,1058,1073,0,1,0,1,0,0,1,0,0,0
310000,34,-1,0,0,-1,-1,-1,63908,64224,4595,636,72955,-18,1867,1023,641,73319,0,150,1,0,0,1,0,0,1,0,0,0
220000,29,0,0,0,0,0,0,224852,224416,173565,176156,175745,160362,10235,8000,7000,7000,7000,7000,0,1,1,0,0,0,0,1,0,0
10000,44,0,0,2,0,0,0,6696,9080,8794,9604,9604,9800,2668,0,1192,0,196,0,1,0,0,1,0,0,1,0,0,0
30000,27,2,2,2,3,3,4,26648,27536,28203,29048,29903,30431,1600,1400,1600,1600,1600,1000,0,1,0,1,0,0,1,0,0,0
30000,22,-1,-1,-2,-1,0,0,4476,5814,5254,15570,10117,1875,5841,5280,15587,325,0,1400,0,1,0,1,0,0,1,0,0,1
110000,28,0,0,0,0,0,0,65024,61848,57944,53857,35036,31973,2500,2900,2000,2000,2000,2000,0,1,1,0,0,0,0,1,0,0
380000,30,2,0,0,0,0,0,225995,231382,224420,136324,137929,114249,10382,8420,46777,4929,4249,5528,0,1,0,1,0,0,1,0,0,1
80000,22,0,0,0,0,0,0,76737,70614,68502,27160,27712,29245,3500,10092,966,2000,2000,1037,0,1,0,1,0,0,0,1,0,0
60000,35,1,2,0,0,2,0,10722,10254,15043,19738,19195,19473,0,5000,5000,0,2000,1000,0,1,0,0,1,0,1,0,0,1
100000,28,0,0,0,0,0,0,53494,52656,52600,52336,55831,56265,4173,3000,2025,5000,3000,3000,0,1,1,0,0,0,0,1,0,0
320000,33,-2,-2,-2,-2,-2,-1,-347,-347,-347,-347,-347,13694,0,0,0,0,14041,1613,0,1,1,0,0,0,0,1,0,0
140000,36,1,-1,0,0,0,0,119279,6771,13380,18415,20135,27390,10000,10000,8000,5000,22000,42000,1,0,0,1,0,0,1,0,0,0
310000,50,-1,-1,-1,-1,-1,-1,316,316,10131,2456,316,316,316,10131,2456,316,316,316,1,0,1,0,0,0,1,0,0,0
240000,40,1,-1,-1,-1,-1,-1,0,9965,4100,4100,4100,4100,9965,4100,4100,4100,4100,4732,0,1,1,0,0,0,1,0,0,0
20000,33,2,0,0,-2,-2,-2,16339,20650,0,0,0,0,5000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
350000,44,-1,-1,-1,-1,-1,-2,2161,7230,3301,4301,15,684,7426,3306,4301,15,684,2713,1,0,0,0,1,0,1,0,0,0
230000,45,0,0,0,0,-1,-1,42770,22080,16740,14029,1439,2269,2000,1347,3078,1509,9000,8000,1,0,0,1,0,0,1,0,0,0
290000,29,2,0,0,0,0,0,112676,113924,116828,119857,122243,124885,4500,4630,4857,4251,4485,4493,0,1,0,1,0,0,1,0,0,1
160000,41,2,2,2,0,0,-2,24674,23583,22983,22983,0,0,2800,0,200,0,0,0,0,1,0,1,0,0,1,0,0,1
80000,23,0,0,0,0,0,0,79874,60000,47160,32382,8706,3876,2100,2026,4360,2000,1000,2057,0,1,0,1,0,0,1,0,0,0
110000,27,0,0,0,0,0,0,107339,109029,106974,97327,60454,59062,3873,5051,3645,1984,3000,2356,1,0,0,1,0,0,0,1,0,0
50000,41,-2,-2,-2,-2,-2,-2,26948,16272,1000,0,0,0,5017,1103,0,0,0,0,1,0,0,0,1,0,1,0,0,0
500000,35,0,0,0,0,0,0,286595,292813,302966,300000,400000,0,11000,14846,6000,100000,0,279260,0,1,0,1,0,0,1,0,0,0
130000,59,-1,-1,-1,-1,-1,0,390,2356,1373,390,2746,390,2356,1373,390,2746,0,1570,0,1,0,0,1,0,1,0,0,0
220000,41,1,-2,-2,-2,-2,-2,-65,-65,-65,-65,-65,-200,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
230000,27,1,2,0,0,-1,-1,46628,45253,10507,6742,4387,1670,0,1000,135,4387,1670,2798,0,1,1,0,0,0,0,1,0,0
100000,27,1,2,0,0,0,0,108762,101941,99264,90972,100306,100536,25,4902,4118,30018,5060,3663,1,0,1,0,0,0,0,1,0,0
20000,24,0,0,0,0,0,2,15110,16548,17443,16216,18027,12364,2000,1500,1500,2000,0,1000,1,0,0,1,0,0,0,1,0,0
30000,22,3,2,2,2,2,3,26061,25349,27826,27080,30525,29764,0,3200,0,3900,0,0,1,0,0,1,0,0,0,1,0,1
70000,29,-1,-1,2,0,0,0,24336,25510,24726,25377,24818,14978,3010,0,875,600,1000,600,0,1,0,0,1,0,0,1,0,0
190000,38,0,0,0,0,0,0,89619,103095,110000,115674,121313,15538,15000,10000,5674,11313,5538,18272,0,1,0,0,1,0,1,0,0,0
120000,27,-1,-1,-1,-1,-1,-1,390,390,390,390,390,0,390,390,390,390,0,780,0,1,1,0,0,0,0,1,0,0
320000,29,-2,-2,-2,-2,-2,-2,2391,1550,802,302,604,604,1561,906,302,604,302,825,0,1,0,1,0,0,0,1,0,0
460000,33,0,0,-1,-1,-1,-1,8316,11672,1110,1927,5621,1703,6018,1110,1927,5649,1703,2009,0,1,0,1,0,0,0,1,0,0
80000,39,-2,-1,-1,-1,-1,-1,-224,1357,3446,4969,0,2650,1581,3466,4969,0,2650,935,0,1,1,0,0,0,0,1,0,0
